User ID,Sex,Age
47419,male,45
47420,female,45
47421,male,46
47422,female,25
47423,male,27
47424,male,28
47425,male,43
47426,male,46
47427,male,24
47428,male,27
47429,female,36
47430,male,26
47431,female,37
47432,male,46
47433,male,42
47434,female,59
47435,male,44
47436,female,33
47437,female,46
47438,male,33
47439,female,47
47440,female,51
47441,female,44
47442,female,29
47443,male,46
47444,male,43
47445,female,39
47446,male,46
47447,male,38
47448,male,42
47449,male,39
47450,male,47
47451,female,30
47452,male,42
47453,female,31
47454,female,20
47455,male,38
47456,female,57
47457,male,37
47458,male,22
47459,female,55
47460,female,51
47461,female,26
47462,female,59
47463,male,30
47464,male,20
47465,female,20
47466,male,43
47467,female,29
47468,female,56
47469,female,43
47470,female,35
47471,male,21
47472,female,38
47473,female,31
47474,female,37
47475,female,24
47476,female,40
47477,female,22
47478,female,25
47479,male,29
47480,female,24
47481,male,34
47482,male,35
47483,female,25
47484,male,24
47485,male,31
47486,male,56
47487,female,26
47488,male,22
47489,male,34
47490,female,54
47491,female,55
47492,male,44
47493,male,40
47494,female,57
47495,female,23
47496,male,48
47497,male,59
47498,male,26
47499,male,25
47500,female,38
47501,female,56
47502,male,20
47503,female,28
47504,female,20
47505,male,40
47506,female,36
47507,male,23
47508,male,41
47509,male,30
47510,male,51
47511,male,38
47512,male,27
47513,female,37
47514,female,27
47515,female,59
47516,male,36
47517,female,38
47518,male,52
47519,male,46
47520,male,22
47521,male,55
47522,male,41
47523,female,37
47524,male,58
47525,male,34
47526,male,44
47527,male,24
47528,female,36
47529,male,45
47530,female,47
47531,female,56
47532,male,42
47533,female,46
47534,male,43
47535,female,38
47536,female,55
47537,female,35
47538,female,55
47539,female,35
47540,male,22
47541,male,44
47542,female,19
47543,female,48
47544,female,35
47545,male,27
47546,male,35
47547,female,59
47548,female,30
47549,female,26
47550,male,55
47551,male,33
47552,female,36
47553,female,21
47554,female,33
47555,female,52
47556,female,35
47557,male,55
47558,male,34
47559,male,19
47560,female,36
47561,female,57
47562,male,55
47563,male,32
47564,female,54
47565,female,21
47566,male,26
47567,female,39
47568,female,52
47569,female,52
47570,female,55
47571,male,46
47572,female,44
47573,female,36
47574,male,27
47575,male,27
47576,female,32
47577,female,54
47578,male,22
47579,male,28
47580,male,37
47581,female,38
47582,female,59
47583,male,21
47584,male,53
47585,female,37
47586,female,37
47587,female,35
47588,female,31
47589,male,31
47590,female,41
47591,female,28
47592,female,52
47593,male,24
47594,female,52
47595,male,38
47596,female,59
47597,male,41
47598,male,45
47599,female,36
47600,male,36
47601,male,41
47602,male,55
47603,female,36
47604,female,25
47605,male,40
47606,female,27
47607,male,28
47608,male,41
47609,male,57
47610,male,36
47611,male,26
47612,male,26
47613,male,35
47614,male,32
47615,male,59
47616,female,41
47617,female,43
47618,male,37
47619,male,45
47620,female,50
47621,male,42
47622,female,47
47623,female,58
47624,male,55
47625,male,30
47626,female,41
47627,male,22
47628,male,22
47629,male,39
47630,male,25
47631,female,25
47632,female,50
47633,female,30
47634,male,31
47635,female,42
47636,female,49
47637,male,23
47638,male,26
47639,female,28
47640,female,31
47641,female,30
47642,male,43
47643,male,33
47644,male,42
47645,male,31
47646,male,50
47647,male,35
47648,male,49
47649,female,53
47650,female,51
47651,male,59
47652,male,22
47653,male,49
47654,female,40
47655,female,36
47656,female,32
47657,female,55
47658,female,46
47659,female,33
47660,male,38
47661,female,52
47662,female,56
47663,male,28
47664,female,44
47665,female,54
47666,male,44
47667,male,23
47668,female,31
47669,male,24
47670,male,34
47671,female,29
47672,male,38
47673,male,45
47674,female,37
47675,male,48
47676,female,52
47677,female,20
47678,female,21
47679,female,36
47680,female,23
47681,male,29
47682,female,44
47683,female,42
47684,female,19
47685,male,42
47686,male,26
47687,female,24
47688,female,42
47689,male,43
47690,male,51
47691,male,43
47692,female,34
47693,female,27
47694,male,28
47695,female,24
47696,female,20
47697,male,30
47698,female,41
47699,male,46
47700,female,50
47701,female,41
47702,female,37
47703,male,29
47704,female,23
47705,female,39
47706,male,22
47707,male,20
47708,male,44
47709,female,20
47710,female,34
47711,female,53
47712,male,23
47713,male,32
47714,male,19
47715,male,45
47716,female,26
47717,male,37
47718,male,23
47719,female,37
47720,male,57
47721,male,36
47722,male,35
47723,male,47
47724,female,54
47725,male,31
47726,male,56
47727,female,31
47728,female,48
47729,female,59
47730,female,45
47731,female,53
47732,male,26
47733,female,52
47734,female,58
47735,male,34
47736,male,30
47737,female,27
47738,male,41
47739,male,46
47740,male,33
47741,female,40
47742,female,21
47743,female,59
47744,female,43
47745,female,52
47746,male,27
47747,female,27
47748,female,51
47749,female,47
47750,male,39
47751,male,29
47752,female,43
47753,female,45
47754,male,32
47755,female,45
47756,male,24
47757,male,27
47758,female,22
47759,male,29
47760,male,50
47761,female,20
47762,female,36
47763,male,50
47764,female,54
47765,male,47
47766,male,24
47767,male,32
47768,female,27
47769,female,58
47770,male,20
47771,female,56
47772,female,47
47773,male,37
47774,female,58
47775,female,32
47776,male,27
47777,male,21
47778,male,48
47779,female,41
47780,female,21
47781,male,41
47782,male,59
47783,male,38
47784,female,53
47785,male,23
47786,female,20
47787,male,36
47788,male,36
47789,female,24
47790,male,33
47791,female,54
47792,male,40
47793,male,39
47794,female,36
47795,male,55
47796,male,51
47797,male,56
47798,female,38
47799,male,35
47800,male,54
47801,female,37
47802,male,32
47803,female,37
47804,female,55
47805,male,56
47806,male,49
47807,male,41
47808,female,43
47809,male,39
47810,female,45
47811,male,47
47812,male,21
47813,female,21
47814,female,40
47815,male,31
47816,male,30
47817,male,22
47818,male,45
47819,female,32
47820,female,30
47821,male,55
47822,male,55
47823,female,40
47824,female,26
47825,female,41
47826,male,48
47827,male,52
47828,male,40
47829,male,24
47830,female,27
47831,male,52
47832,male,33
47833,male,51
47834,male,44
47835,female,46
47836,female,21
47837,male,22
47838,male,38
47839,male,32
47840,male,36
47841,female,19
47842,male,31
47843,male,19
47844,female,54
47845,female,19
47846,male,44
47847,female,53
47848,female,43
47849,female,52
47850,male,37
47851,male,40
47852,female,29
47853,female,30
47854,male,20
47855,male,40
47856,male,23
47857,female,53
47858,male,57
47859,male,32
47860,male,54
47861,female,56
47862,male,53
47863,female,41
47864,male,27
47865,female,52
47866,male,22
47867,male,57
47868,female,29
47869,male,55
47870,female,40
47871,male,53
47872,male,20
47873,female,40
47874,female,45
47875,female,49
47876,female,22
47877,female,21
47878,male,43
47879,male,38
47880,female,23
47881,female,22
47882,male,54
47883,female,31
47884,male,51
47885,female,28
47886,female,43
47887,male,22
47888,male,41
47889,female,56
47890,male,56
47891,male,46
47892,female,33
47893,male,56
47894,female,41
47895,male,57
47896,male,30
47897,female,22
47898,male,51
47899,male,53
47900,male,22
47901,male,26
47902,male,41
47903,male,24
47904,female,54
47905,male,29
47906,male,43
47907,male,55
47908,male,43
47909,female,28
47910,female,35
47911,male,49
47912,male,53
47913,female,48
47914,female,55
47915,female,35
47916,female,58
47917,male,23
47918,female,39
47919,female,45
47920,male,56
47921,female,23
47922,female,26
47923,female,40
47924,female,49
47925,male,42
47926,female,25
47927,female,19
47928,male,22
47929,male,51
47930,male,57
47931,female,51
47932,male,55
47933,female,23
47934,male,43
47935,male,27
47936,male,31
47937,male,36
47938,male,39
47939,male,52
47940,female,27
47941,male,22
47942,male,58
47943,male,43
47944,male,59
47945,male,39
47946,female,28
47947,female,33
47948,female,28
47949,male,58
47950,male,54
47951,male,38
47952,female,56
47953,male,42
47954,female,58
47955,female,22
47956,male,43
47957,female,19
47958,female,37
47959,male,21
47960,male,33
47961,male,57
47962,male,42
47963,male,31
47964,female,36
47965,male,22
47966,male,54
47967,female,32
47968,male,43
47969,female,36
47970,male,30
47971,female,59
47972,male,38
47973,female,41
47974,female,27
47975,female,38
47976,male,35
47977,female,31
47978,male,20
47979,male,47
47980,female,40
47981,male,48
47982,female,50
47983,female,51
47984,male,42
47985,male,49
47986,female,52
47987,female,54
47988,male,59
47989,male,35
47990,female,33
47991,male,54
47992,female,42
47993,male,53
47994,female,56
47995,female,53
47996,male,40
47997,male,41
47998,male,34
47999,male,43
48000,female,55
48001,female,57
48002,female,31
48003,female,45
48004,male,29
48005,female,23
48006,female,47
48007,female,42
48008,female,53
48009,male,50
48010,female,23
48011,male,36
48012,female,41
48013,male,39
48014,male,39
48015,male,34
48016,male,46
48017,male,56
48018,female,35
48019,male,19
48020,male,30
48021,male,40
48022,female,40
48023,male,30
48024,female,41
48025,female,23
48026,female,55
48027,female,32
48028,female,34
48029,male,42
48030,male,46
48031,female,20
48032,male,31
48033,female,52
48034,female,43
48035,male,39
48036,male,36
48037,female,39
48038,female,56
48039,female,28
48040,male,20
48041,female,55
48042,female,30
48043,female,29
48044,male,48
48045,female,43
48046,male,30
48047,female,30
48048,female,48
48049,male,54
48050,male,27
48051,male,39
48052,female,21
48053,female,35
48054,female,33
48055,female,53
48056,male,47
48057,female,55
48058,male,29
48059,female,57
48060,female,37
48061,female,55
48062,male,52
48063,male,33
48064,male,22
48065,male,51
48066,female,24
48067,female,23
48068,male,24
48069,male,54
48070,male,55
48071,male,21
48072,female,54
48073,male,30
48074,female,23
48075,female,23
48076,female,24
48077,male,51
48078,female,57
48079,male,34
48080,female,19
48081,female,44
48082,female,27
48083,male,30
48084,male,19
48085,male,29
48086,female,27
48087,male,39
48088,female,59
48089,female,35
48090,female,42
48091,male,53
48092,female,36
48093,male,37
48094,male,44
48095,female,47
48096,female,35
48097,female,24
48098,male,28
48099,male,40
48100,male,38
48101,female,47
48102,male,31
48103,male,51
48104,male,21
48105,female,55
48106,female,44
48107,female,53
48108,male,33
48109,male,46
48110,female,48
48111,male,36
48112,female,36
48113,male,58
48114,female,57
48115,male,29
48116,female,55
48117,female,31
48118,female,26
48119,female,26
48120,female,26
48121,female,48
48122,male,58
48123,female,20
48124,female,55
48125,male,31
48126,female,51
48127,female,52
48128,female,55
48129,male,39
48130,male,24
48131,male,38
48132,male,45
48133,female,57
48134,male,35
48135,male,46
48136,female,40
48137,female,53
48138,male,42
48139,female,28
48140,female,47
48141,male,26
48142,male,44
48143,male,20
48144,female,39
48145,male,23
48146,male,23
48147,male,58
48148,male,45
48149,male,35
48150,female,39
48151,female,29
48152,male,52
48153,male,22
48154,male,42
48155,male,29
48156,male,36
48157,female,58
48158,female,32
48159,female,21
48160,male,39
48161,male,34
48162,male,32
48163,female,38
48164,female,31
48165,female,32
48166,male,52
48167,male,48
48168,female,21
48169,male,46
48170,male,39
48171,male,20
48172,female,34
48173,male,40
48174,male,41
48175,male,51
48176,female,50
48177,male,49
48178,male,43
48179,female,42
48180,male,44
48181,male,21
48182,male,37
48183,male,41
48184,female,43
48185,female,34
48186,female,34
48187,female,19
48188,female,32
48189,male,24
48190,male,42
48191,female,50
48192,female,23
48193,female,47
48194,male,43
48195,female,46
48196,female,21
48197,female,45
48198,male,43
48199,female,54
48200,male,40
48201,female,59
48202,male,38
48203,female,19
48204,female,27
48205,male,30
48206,female,54
48207,male,24
48208,female,44
48209,male,19
48210,female,25
48211,female,19
48212,female,37
48213,female,39
48214,female,19
48215,female,42
48216,female,39
48217,female,33
48218,female,29
48219,male,28
48220,female,56
48221,female,35
48222,male,43
48223,male,49
48224,female,33
48225,male,38
48226,female,37
48227,female,22
48228,male,45
48229,male,57
48230,female,58
48231,female,37
48232,male,59
48233,female,33
48234,female,59
48235,female,22
48236,male,43
48237,female,47
48238,female,38
48239,male,47
48240,female,26
48241,male,19
48242,female,33
48243,male,37
48244,female,20
48245,male,59
48246,female,55
48247,female,58
48248,female,49
48249,male,40
48250,female,38
48251,female,43
48252,male,42
48253,female,57
48254,male,41
48255,female,46
48256,male,23
48257,male,25
48258,male,42
48259,female,40
48260,female,58
48261,female,25
48262,male,56
48263,female,45
48264,female,20
48265,male,28
48266,female,22
48267,female,43
48268,female,53
48269,male,30
48270,male,46
48271,female,25
48272,female,41
48273,female,32
48274,male,38
48275,female,25
48276,female,26
48277,male,24
48278,female,56
48279,female,31
48280,male,35
48281,female,51
48282,male,55
48283,male,25
48284,male,49
48285,female,58
48286,female,42
48287,female,51
48288,female,54
48289,female,19
48290,female,29
48291,male,41
48292,female,22
48293,male,23
48294,male,41
48295,female,52
48296,male,54
48297,male,53
48298,male,46
48299,female,20
48300,male,58
48301,male,46
48302,female,31
48303,female,46
48304,female,51
48305,male,43
48306,female,35
48307,female,39
48308,male,27
48309,male,20
48310,male,20
48311,female,38
48312,female,31
48313,female,34
48314,female,39
48315,female,33
48316,female,48
48317,male,28
48318,female,33
48319,male,36
48320,female,40
48321,male,25
48322,female,42
48323,female,33
48324,female,26
48325,female,24
48326,male,22
48327,female,46
48328,female,50
48329,male,21
48330,female,46
48331,male,34
48332,female,32
48333,female,32
48334,male,45
48335,male,45
48336,female,59
48337,female,21
48338,male,56
48339,male,24
48340,male,46
48341,female,21
48342,female,27
48343,female,54
48344,male,48
48345,male,36
48346,male,25
48347,male,20
48348,female,31
48349,male,39
48350,male,28
48351,female,45
48352,female,32
48353,male,58
48354,female,21
48355,male,44
48356,male,38
48357,female,34
48358,male,24
48359,male,29
48360,male,50
48361,female,36
48362,female,59
48363,female,50
48364,female,26
48365,female,24
48366,female,29
48367,female,31
48368,male,53
48369,female,24
48370,female,44
48371,female,55
48372,male,59
48373,male,33
48374,male,35
48375,female,49
48376,female,41
48377,male,27
48378,female,25
48379,female,49
48380,female,49
48381,male,29
48382,male,54
48383,female,41
48384,male,51
48385,female,42
48386,male,38
48387,male,37
48388,male,29
48389,female,30
48390,female,38
48391,male,31
48392,female,48
48393,female,48
48394,male,41
48395,female,39
48396,female,42
48397,female,39
48398,female,57
48399,male,50
48400,female,50
48401,male,25
48402,male,21
48403,female,20
48404,female,48
48405,female,39
48406,female,49
48407,male,47
48408,female,40
48409,male,53
48410,male,41
48411,male,42
48412,female,29
48413,male,44
48414,male,37
48415,male,29
48416,female,36
48417,male,23
48418,male,57
48419,male,39
48420,female,24
48421,female,35
48422,female,34
48423,female,52
48424,female,30
48425,male,56
48426,female,25
48427,male,38
48428,male,44
48429,male,40
48430,female,43
48431,male,33
48432,male,21
48433,female,38
48434,female,34
48435,male,21
48436,female,36
48437,female,27
48438,male,36
48439,male,40
48440,male,55
48441,female,41
48442,female,35
48443,female,44
48444,female,38
48445,female,58
48446,female,31
48447,male,59
48448,female,34
48449,female,25
48450,female,45
48451,male,24
48452,female,33
48453,female,21
48454,male,32
48455,male,26
48456,male,49
48457,female,21
48458,female,54
48459,male,44
48460,female,43
48461,male,56
48462,male,52
48463,female,23
48464,female,27
48465,female,20
48466,male,19
48467,female,29
48468,female,50
48469,female,59
48470,male,20
48471,female,42
48472,female,39
48473,female,27
48474,male,50
48475,male,42
48476,male,53
48477,male,50
48478,female,38
48479,male,33
48480,male,20
48481,male,49
48482,female,30
48483,female,40
48484,female,28
48485,male,45
48486,male,53
48487,male,55
48488,male,46
48489,male,24
48490,male,44
48491,male,38
48492,male,55
48493,male,44
48494,female,35
48495,male,42
48496,male,55
48497,male,20
48498,male,43
48499,male,58
48500,female,28
48501,male,37
48502,female,19
48503,female,39
48504,female,52
48505,female,36
48506,male,43
48507,female,33
48508,female,41
48509,male,49
48510,male,48
48511,male,33
48512,female,32
48513,male,51
48514,female,21
48515,female,47
48516,male,30
48517,male,23
48518,female,31
48519,female,35
48520,female,30
48521,female,56
48522,female,46
48523,male,38
48524,male,49
48525,male,50
48526,male,47
48527,female,38
48528,female,28
48529,female,40
48530,male,25
48531,female,30
48532,male,53
48533,male,24
48534,male,59
48535,female,34
48536,male,24
48537,female,20
48538,female,53
48539,female,49
48540,male,51
48541,female,56
48542,female,42
48543,male,23
48544,male,38
48545,male,50
48546,male,52
48547,male,19
48548,female,36
48549,male,25
48550,female,28
48551,female,36
48552,female,35
48553,male,47
48554,male,21
48555,male,53
48556,male,33
48557,female,23
48558,male,58
48559,female,41
48560,female,35
48561,female,27
48562,male,58
48563,male,26
48564,male,34
48565,female,28
48566,male,54
48567,female,19
48568,male,25
48569,female,56
48570,male,36
48571,male,21
48572,female,45
48573,male,47
48574,female,35
48575,female,30
48576,female,37
48577,female,42
48578,female,44
48579,female,42
48580,male,33
48581,male,48
48582,male,27
48583,female,56
48584,female,47
48585,male,38
48586,female,46
48587,female,32
48588,male,43
48589,female,52
48590,female,51
48591,male,38
48592,female,36
48593,female,19
48594,male,55
48595,male,25
48596,female,22
48597,female,22
48598,male,23
48599,female,38
48600,male,56
48601,male,45
48602,male,38
48603,male,56
48604,male,41
48605,male,25
48606,female,40
48607,male,42
48608,male,44
48609,male,23
48610,male,41
48611,female,24
48612,male,22
48613,male,55
48614,male,49
48615,male,56
48616,female,29
48617,male,47
48618,male,26
48619,female,33
48620,female,48
48621,male,40
48622,male,27
48623,male,57
48624,male,44
48625,female,49
48626,male,49
48627,male,57
48628,male,48
48629,male,20
48630,female,42
48631,male,39
48632,female,57
48633,male,23
48634,female,41
48635,female,42
48636,female,33
48637,male,55
48638,female,31
48639,male,21
48640,male,35
48641,female,26
48642,female,32
48643,female,56
48644,male,34
48645,male,30
48646,female,38
48647,female,41
48648,male,44
48649,male,24
48650,female,27
48651,male,30
48652,male,50
48653,female,42
48654,male,59
48655,male,44
48656,female,53
48657,male,53
48658,female,27
48659,male,35
48660,female,32
48661,female,58
48662,male,32
48663,male,38
48664,male,26
48665,male,26
48666,male,54
48667,male,19
48668,male,46
48669,female,44
48670,male,59
48671,male,44
48672,female,53
48673,female,44
48674,male,39
48675,female,35
48676,female,21
48677,male,25
48678,male,33
48679,male,27
48680,female,19
48681,male,51
48682,female,35
48683,male,26
48684,male,48
48685,male,33
48686,male,41
48687,male,23
48688,male,29
48689,female,54
48690,female,40
48691,female,36
48692,male,26
48693,male,39
48694,female,27
48695,male,50
48696,female,32
48697,male,45
48698,female,27
48699,female,30
48700,female,44
48701,male,38
48702,female,47
48703,female,40
48704,male,42
48705,male,23
48706,male,38
48707,female,48
48708,male,39
48709,male,26
48710,male,38
48711,male,27
48712,male,24
48713,female,31
48714,female,54
48715,male,50
48716,female,41
48717,female,44
48718,female,25
48719,female,33
48720,female,46
48721,female,50
48722,male,21
48723,male,21
48724,male,33
48725,female,41
48726,male,46
48727,male,21
48728,female,56
48729,female,32
48730,female,21
48731,female,56
48732,male,37
48733,male,48
48734,female,44
48735,female,30
48736,male,44
48737,female,32
48738,female,42
48739,female,24
48740,male,48
48741,male,56
48742,female,56
48743,female,44
48744,female,25
48745,male,32
48746,male,57
48747,male,25
48748,male,51
48749,male,33
48750,male,50
48751,male,24
48752,male,25
48753,female,41
48754,male,26
48755,male,59
48756,female,38
48757,male,38
48758,female,49
48759,female,42
48760,female,27
48761,female,58
48762,female,59
48763,male,39
48764,male,44
48765,male,44
48766,male,22
48767,male,39
48768,female,53
48769,male,37
48770,female,58
48771,male,46
48772,female,47
48773,male,57
48774,female,46
48775,female,34
48776,female,20
48777,female,24
48778,female,46
48779,male,43
48780,female,46
48781,male,28
48782,female,32
48783,male,55
48784,female,48
48785,female,26
48786,male,27
48787,male,43
48788,female,34
48789,male,32
48790,male,53
48791,male,25
48792,male,46
48793,male,30
48794,male,42
48795,female,25
48796,male,37
48797,male,39
48798,male,37
48799,female,21
48800,female,55
48801,female,42
48802,female,26
48803,male,23
48804,male,57
48805,male,20
48806,female,36
48807,female,23
48808,male,26
48809,female,19
48810,male,50
48811,female,31
48812,female,36
48813,male,22
48814,male,21
48815,female,31
48816,female,46
48817,male,34
48818,female,43
48819,male,27
48820,female,39
48821,female,36
48822,female,21
48823,female,30
48824,female,26
48825,female,51
48826,male,51
48827,male,56
48828,male,40
48829,male,30
48830,female,44
48831,male,57
48832,female,56
48833,male,57
48834,male,28
48835,female,53
48836,male,33
48837,male,37
48838,male,36
48839,female,59
48840,male,47
48841,male,50
48842,female,57
48843,female,22
48844,female,56
48845,female,32
48846,male,29
48847,male,20
48848,female,20
48849,female,44
48850,male,58
48851,male,25
48852,female,46
48853,male,36
48854,female,32
48855,female,24
48856,male,32
48857,male,42
48858,female,55
48859,female,44
48860,female,29
48861,female,23
48862,female,39
48863,male,44
48864,female,37
48865,male,53
48866,female,26
48867,female,52
48868,female,22
48869,female,53
48870,male,27
48871,male,21
48872,male,40
48873,female,19
48874,female,42
48875,female,39
48876,male,19
48877,female,58
48878,female,24
48879,female,20
48880,female,53
48881,female,58
48882,male,38
48883,male,31
48884,male,37
48885,male,42
48886,female,34
48887,female,24
48888,female,29
48889,male,34
48890,male,21
48891,male,35
48892,male,54
48893,male,40
48894,male,47
48895,female,49
48896,female,46
48897,female,34
48898,female,21
48899,male,40
48900,female,54
48901,male,28
48902,male,34
48903,male,58
48904,male,34
48905,male,48
48906,female,38
48907,female,29
48908,male,23
48909,male,22
48910,female,19
48911,male,31
48912,female,29
48913,female,34
48914,male,33
48915,female,43
48916,female,55
48917,male,32
48918,male,49
48919,male,35
48920,male,38
48921,female,59
48922,male,26
48923,male,52
48924,female,55
48925,male,43
48926,male,50
48927,female,31
48928,male,46
48929,male,27
48930,female,22
48931,female,26
48932,male,51
48933,female,21
48934,male,38
48935,male,56
48936,male,23
48937,male,50
48938,female,46
48939,female,36
48940,male,52
48941,male,35
48942,female,30
48943,male,22
48944,female,26
48945,male,55
48946,male,24
48947,female,31
48948,male,32
48949,female,36
48950,female,21
48951,female,59
48952,female,49
48953,male,55
48954,male,58
48955,female,22
48956,male,49
48957,female,20
48958,female,31
48959,male,53
48960,female,39
48961,female,27
48962,male,59
48963,female,22
48964,male,24
48965,male,44
48966,male,42
48967,male,28
48968,female,38
48969,female,37
48970,female,26
48971,male,42
48972,female,33
48973,female,43
48974,male,23
48975,female,36
48976,female,47
48977,male,36
48978,male,59
48979,male,28
48980,male,33
48981,male,40
48982,female,27
48983,female,30
48984,male,58
48985,female,41
48986,male,40
48987,male,50
48988,male,52
48989,female,19
48990,male,28
48991,male,31
48992,male,39
48993,female,19
48994,male,42
48995,male,29
48996,female,49
48997,male,58
48998,female,26
48999,female,31
49000,female,33
49001,female,24
49002,female,46
49003,female,21
49004,male,36
49005,male,27
49006,male,34
49007,female,32
49008,female,19
49009,male,47
49010,male,34
49011,male,26
49012,female,49
49013,female,45
49014,female,56
49015,female,49
49016,male,33
49017,male,22
49018,female,26
49019,male,57
49020,male,27
49021,female,24
49022,female,28
49023,male,20
49024,female,43
49025,male,46
49026,female,31
49027,female,57
49028,female,31
49029,female,40
49030,male,24
49031,female,42
49032,male,28
49033,female,54
49034,male,53
49035,female,50
49036,female,45
49037,male,20
49038,male,23
49039,male,35
49040,male,24
49041,female,28
49042,female,46
49043,male,59
49044,female,31
49045,female,55
49046,female,21
49047,male,45
49048,male,49
49049,female,47
49050,female,41
49051,female,50
49052,female,50
49053,male,48
49054,female,36
49055,female,21
49056,female,47
49057,male,49
49058,female,39
49059,female,33
49060,male,52
49061,male,20
49062,male,30
49063,female,57
49064,female,24
49065,female,43
49066,female,36
49067,male,26
49068,female,21
49069,male,43
49070,male,52
49071,male,57
49072,male,49
49073,female,19
49074,male,59
49075,female,58
49076,female,39
49077,male,30
49078,male,24
49079,female,43
49080,female,30
49081,female,42
49082,female,31
49083,male,41
49084,female,38
49085,female,36
49086,male,30
49087,male,30
49088,female,23
49089,female,57
49090,female,49
49091,female,19
49092,male,20
49093,female,45
49094,male,29
49095,female,31
49096,male,35
49097,female,36
49098,female,43
49099,male,36
49100,female,43
49101,male,43
49102,male,58
49103,female,35
49104,male,35
49105,male,36
49106,female,42
49107,male,58
49108,male,46
49109,female,50
49110,female,24
49111,female,54
49112,male,56
49113,female,20
49114,female,59
49115,male,22
49116,female,54
49117,male,27
49118,female,20
49119,male,51
49120,female,47
49121,male,40
49122,male,25
49123,male,21
49124,female,44
49125,female,47
49126,male,42
49127,female,20
49128,male,46
49129,male,23
49130,male,32
49131,male,25
49132,male,57
49133,male,27
49134,female,27
49135,male,25
49136,male,23
49137,male,37
49138,female,52
49139,female,52
49140,female,54
49141,male,26
49142,male,55
49143,male,19
49144,male,23
49145,female,28
49146,male,58
49147,male,58
49148,male,56
49149,female,39
49150,male,45
49151,male,39
49152,female,30
49153,male,45
49154,male,36
49155,female,54
49156,female,36
49157,male,49
49158,male,38
49159,male,40
49160,male,45
49161,male,41
49162,female,26
49163,female,32
49164,male,46
49165,male,21
49166,male,48
49167,male,49
49168,female,51
49169,male,52
49170,male,58
49171,female,33
49172,female,47
49173,female,56
49174,female,49
49175,male,36
49176,male,31
49177,female,53
49178,female,38
49179,male,34
49180,female,30
49181,male,58
49182,female,55
49183,female,47
49184,male,38
49185,male,57
49186,female,37
49187,female,28
49188,male,47
49189,male,48
49190,male,55
49191,male,28
49192,female,20
49193,male,43
49194,male,34
49195,female,31
49196,female,31
49197,male,47
49198,female,43
49199,male,33
49200,female,56
49201,female,57
49202,male,47
49203,male,55
49204,male,22
49205,male,40
49206,female,53
49207,female,50
49208,female,50
49209,male,40
49210,male,34
49211,male,53
49212,female,24
49213,male,50
49214,male,54
49215,female,56
49216,female,32
49217,female,32
49218,male,50
49219,female,48
49220,male,53
49221,female,48
49222,female,59
49223,female,41
49224,male,37
49225,female,31
49226,male,27
49227,male,19
49228,female,49
49229,male,27
49230,male,44
49231,female,25
49232,female,34
49233,female,55
49234,male,59
49235,male,30
49236,female,26
49237,female,39
49238,female,41
49239,male,26
49240,male,39
49241,male,45
49242,female,56
49243,female,54
49244,female,38
49245,male,45
49246,female,53
49247,female,30
49248,male,41
49249,male,43
49250,male,46
49251,female,21
49252,female,24
49253,male,38
49254,female,43
49255,male,38
49256,female,51
49257,female,35
49258,male,24
49259,female,50
49260,male,39
49261,male,19
49262,female,20
49263,female,40
49264,male,32
49265,female,21
49266,male,57
49267,female,35
49268,male,32
49269,male,29
49270,female,33
49271,female,38
49272,female,58
49273,male,28
49274,male,28
49275,male,45
49276,male,41
49277,female,27
49278,male,57
49279,male,55
49280,female,22
49281,male,31
49282,male,38
49283,female,56
49284,male,32
49285,male,58
49286,female,21
49287,female,40
49288,female,43
49289,male,19
49290,female,54
49291,female,39
49292,male,46
49293,male,30
49294,male,24
49295,female,54
49296,male,31
49297,male,45
49298,male,41
49299,male,33
49300,male,52
49301,female,59
49302,male,56
49303,male,22
49304,male,27
49305,female,30
49306,male,59
49307,female,39
49308,female,56
49309,male,36
49310,male,53
49311,male,57
49312,female,24
49313,male,55
49314,male,31
49315,female,30
49316,male,32
49317,female,37
49318,female,29
49319,male,53
49320,female,39
49321,male,33
49322,male,19
49323,male,30
49324,male,34
49325,male,49
49326,male,31
49327,female,48
49328,female,54
49329,female,38
49330,male,41
49331,female,23
49332,female,20
49333,male,19
49334,male,55
49335,female,27
49336,male,29
49337,male,29
49338,male,51
49339,male,22
49340,male,52
49341,female,53
49342,female,31
49343,male,54
49344,male,28
49345,female,35
49346,female,19
49347,male,21
49348,male,54
49349,female,30
49350,male,52
49351,male,39
49352,female,26
49353,male,37
49354,male,59
49355,male,44
49356,female,22
49357,male,59
49358,female,29
49359,male,27
49360,female,28
49361,female,51
49362,male,25
49363,male,50
49364,male,57
49365,male,33
49366,female,25
49367,male,41
49368,female,51
49369,male,27
49370,male,53
49371,male,58
49372,male,31
49373,male,31
49374,male,45
49375,male,43
49376,male,42
49377,male,57
49378,male,28
49379,male,56
49380,male,26
49381,male,38
49382,female,45
49383,female,45
49384,male,27
49385,male,57
49386,male,48
49387,female,34
49388,female,28
49389,male,19
49390,female,40
49391,male,54
49392,female,35
49393,male,39
49394,male,49
49395,female,45
49396,female,49
49397,female,21
49398,male,56
49399,female,25
49400,male,40
49401,female,45
49402,male,24
49403,female,59
49404,male,53
49405,male,49
49406,female,28
49407,female,58
49408,female,39
49409,female,43
49410,female,45
49411,male,50
49412,female,39
49413,female,28
49414,female,28
49415,male,54
49416,female,48
